Idtram,Tramite,cluster,log_tiempo,CONTEO_NETO,N_FORMATOS_FINAL,nivel_cat
7679.0,Transporte Público Masivo de Pasajeros Tuzobús.,0,1.791759469228055,1,0,Nivel 1
1743.0,Impuesto sobre Tenencia y Refrendo Vehicular (para vehículo particular y de demostración),7,2.3978952727983707,8,2,Nivel 4.1
9229.0,Canje de Placas,6,3.044522437723423,10,3,Sin_nivel
533.0,Servicio de laboratorio clínico en el Hospital del Niño DIF Hidalgo,0,7.273092595999522,2,0,Nivel 1
10885.0,Cambio de Propietario,6,7.273092595999522,7,2,Sin_nivel
983.0,Certificado de Existencia o Inexistencia de Gravamen (Registro Público de la Propiedad y del Comercio),6,9.0642735958414,1,2,Sin_nivel
1064.0,Asesoría Jurídica.,0,0.0,0,0,Nivel 1
572.0,Expedición de Constancia de NO Antecedentes Penales,3,4.110873864173311,5,1,Nivel 2
490.0,Radiología e Imagenología del Hospital del Niño DIF Hidalgo,0,7.273092595999522,1,0,Nivel 1
1095.0,Patrocinio Jurídico.,0,7.273092595999522,1,0,Nivel 1
10837.0,Admisión COBAEH,0,2.3978952727983707,3,0,Nivel 1
1269.0,Legalización de Documentos,0,3.044522437723423,0,0,Nivel 1
779.0,Reinscripción COBAEH,0,2.3978952727983707,0,0,Nivel 1
748.0,"Inscripción de Alfabetización, Primaria y Secundaria Abierta de Educación para Adultos",0,4.795790545596741,4,1,Nivel 1
904.0,Bolsa de Trabajo y Abriendo Espacios,6,7.273092595999522,0,0,Sin_nivel
630.0,Reinscripción UTTT,0,2.772588722239781,2,0,Nivel 1
8300.0,Becas Institucionales UTVM,0,7.273092595999522,0,0,Nivel 1
1268.0,Apostillas,0,3.044522437723423,0,0,Nivel 1
1414.0,Acreditación de Primaria y Secundaria Abierta de Educación para Adultos,0,9.0642735958414,2,0,Nivel 1
828.0,Certificación de Primaria y Secundaria Abierta de Educación para Adultos,0,9.469700127423375,1,0,Nivel 1
1244.0,(Inscripción y Reinscripción) por módulo CONALEPH.,0,7.273092595999522,4,0,Nivel 1
1206.0,Reinscripción UPT,6,7.273092595999522,1,0,Sin_nivel
631.0,Educación Continua UTTT,3,4.795790545596741,6,1,Nivel 2
10839.0,Conciliación prejudicial laboral,6,7.273092595999522,0,0,Sin_nivel
10973.0,Por Búsqueda de Testamento y Expedición de Constancia,6,7.273092595999522,0,1,Sin_nivel
6931.0,Reinscripción UTT,0,7.273092595999522,1,0,Nivel 4.2
6935.0,Credencial Institucional UTT,0,7.273092595999522,0,0,Nivel 4.2
7561.0,Evaluación Segunda Oportunidad (ITSOEH),6,8.371242135931933,1,0,Sin_nivel
961.0,Asesoria en materia de Seguridad y Salud en el Trabajo,6,7.273092595999522,0,1,Sin_nivel
694.0,Autorregulación Ambiental,6,10.491301994830229,4,2,Sin_nivel
1247.0,Póliza de Accidentes Personales Escolares en CONALEPH,0,7.273092595999522,2,0,Nivel 1
6938.0,Historial académico UTT,0,7.273092595999522,0,0,Nivel 4.2
1020.0,Asesorías laborales sobre tus derechos y obligaciones como trabajador.,6,7.273092595999522,0,0,Sin_nivel
477.0,Escuela de Fútbol Instituto Hidalguense del Deporte,3,2.3978952727983707,4,1,Nivel 2
334.0,Servicio de inscripción a cursos de Formación de Capital Humano,6,7.273092595999522,0,0,Sin_nivel
1318.0,Constancia de Vehículo No Robado,1,8.371242135931933,7,1,Nivel 3.1
1288.0,Permiso provisional para conducir,0,2.772588722239781,4,1,Nivel 1
358.0,Reinscripción UTSH,6,7.273092595999522,1,0,Sin_nivel
661.0,"Descuento a adultos mayores, personas con capacidades diferentes, pensionados y jubilados.",6,7.273092595999522,0,1,Sin_nivel
1245.0,Examen de admisión de CONALEPH,0,7.273092595999522,5,0,Nivel 1
1260.0,"Publicaciones en el Periódico Oficial, que se realizan por una Plana y Media Plana.",0,3.4339872044851463,0,0,Nivel 1
1233.0,Inscripción UTHH,0,3.044522437723423,2,2,Nivel 1
1504.0,Expedición Tarjeta Preferente Tuzobús para la Persona Adulta Mayor,0,3.044522437723423,3,1,Nivel 1
1184.0,Admisión UPT,5,2.772588722239781,2,0,Nivel 3.7
1505.0,Reposición de la Tarjeta Preferente Tuzobús,0,3.044522437723423,2,1,Nivel 1
10974.0,Por la Expedición de Copias Certificadas de Escrituras Resguardadas en el Archivo General de Notarías,6,7.273092595999522,0,1,Sin_nivel
670.0,Cursos musicales EMEH,6,7.273092595999522,1,0,Sin_nivel
1205.0,Inscripción UPT,7,2.3978952727983707,3,2,Nivel 4.1
8289.0,Titulación UTVM,0,12.465359101477507,6,1,Nivel 1
1633.0,Reinscripción UTMIR,4,1.791759469228055,0,0,Nivel 3.5
7282.0,Solicitud de Examen de Admisión UTVAM,0,7.9658927350845286,3,1,Nivel 1
347.0,Solicitud de examen de admisión UTSH,6,7.273092595999522,4,1,Sin_nivel
429.0,Prestación de servicios de la Alberca semiolímpica del Instituto Hidalguense del Deporte,3,4.110873864173311,3,3,Nivel 2
7207.0,Reposición de Credencial UPFIM,0,6.175867270105761,1,0,Nivel 1
6993.0,Constancia Escolar UTHH,6,7.283448228756631,1,0,Sin_nivel
1259.0,Publicación en el Periódico Oficial de Avisos Judiciales que deberán publicarse por disposición de Ley.,0,3.044522437723423,0,0,Nivel 1
1765.0,"Certificación en estándares de competencia del CONOCER, a través del ICATHI",0,3.4339872044851463,2,0,Nivel 1
350.0,Inscripción UTSH,6,7.273092595999522,6,0,Sin_nivel
840.0,Inscripción a los cursos de capacitación presenciales del ICATHI,1,4.110873864173311,1,1,Nivel 3.1
6737.0,Titulación UPFIM,2,13.158504353030688,8,0,Nivel 3.9
7961.0,Emisión de constancias de estudio UTVM,0,2.3978952727983707,1,0,Nivel 1
10525.0,Certificado de Estudios UPFIM,0,9.980494888896912,1,0,Nivel 1
9072.0,Admisión- UICEH,6,7.273092595999522,3,0,Sin_nivel
8190.0,Historial Académico UPMH,5,5.198497031265826,1,0,Nivel 3.7
8138.0,Titulación UTVAM,1,7.9658927350845286,7,2,Nivel 3.1
7271.0,Inscripción UTVAM,0,7.9658927350845286,5,0,Nivel 4.3
1643.0,Credencialización UTMIR,4,2.772588722239781,0,0,Nivel 3.5
1575.0,Capacitación en elaboración de quesos y derivados lácteos.,3,9.575052927597383,1,1,Nivel 2
540.0,Constancia de Uso de Suelo,0,3.258096538021482,3,1,Nivel 1
9518.0,Inscripción a cursos de Educación Continua UTHH,3,8.371242135931933,1,1,Nivel 2
351.0,Servicio de Diseño de Imagen Corporativa o Logotipo,6,7.273092595999522,1,0,Sin_nivel
8326.0,Titulación UTMZ,0,12.283038316285214,6,0,Nivel 1
8327.0,Certificado Parcial de Estudios UTMZ,2,8.881975184248867,1,0,Nivel 3.9
7527.0,Cursos de Verano (asignaturas) ITESHU.,0,9.980494888896912,1,0,Nivel 1
1588.0,Constancia de estudios o Constancia de estudios con calificaciones UPE,0,8.371242135931933,1,0,Nivel 1
1432.0,Expedición de finiquito o Constancia de no adeudo,0,3.044522437723423,3,1,Nivel 1
1632.0,Inscripción UTMIR,1,2.772588722239781,5,0,Nivel 3.1
637.0,Derecho de Preferencia,0,3.258096538021482,4,1,Nivel 1
636.0,Derecho de Preferencia,6,3.258096538021482,4,1,Sin_nivel
9364.0,Servicio: Asesoría especializada en Acompañamiento y Desarrollo Empresarial,6,7.273092595999522,0,0,Sin_nivel
8259.0,Constancia Escolar UPH,3,3.4339872044851463,1,0,Nivel 2
9038.0,Elaboración de Escrituras - Comisión Estatal de Vivienda,0,3.713572066704308,4,1,Nivel 1
1554.0,Revalidación de Estudios de Educación Básica,3,7.9658927350845286,3,1,Nivel 2
1462.0,Escuelas de Iniciación Técnico Deportivas del Instituto Hidalguense del Deporte,3,2.3978952727983707,3,1,Nivel 2
8137.0,Credencial Escolar UTMZ,0,7.273092595999522,1,0,Nivel 1
1781.0,Captación de Leche en Centros de Acopio.,3,7.273092595999522,0,1,Nivel 2
1264.0,"Publicación en el Periódico Oficial, que realizan los Municipios de instrumentos legales.",0,7.273092595999522,0,0,Nivel 1
11334.0,"Publicación en el Periódico Oficial, que realizan los Municipios de instrumentos legales.",6,7.273092595999522,0,0,Sin_nivel
981.0,Constancias de estudios con calificaciones de Primaria General,3,3.828641396489095,1,1,Nivel 2
1580.0,Solicitud de Fichas de Ingreso UPE,0,7.9658927350845286,3,1,Nivel 1
7072.0,Capacitación,6,12.059895922372384,1,1,Sin_nivel
549.0,Solicitud de factibilidad para la contratación del servicio de agua potable.,6,7.273092595999522,3,1,Sin_nivel
8709.0,Cédula de Validación Estatal Impulso NAFIN-Hidalgo,1,2.772588722239781,1,1,Nivel 3.1
10975.0,Por expedición de primeros y segundos testimonios,6,7.273092595999522,0,1,Sin_nivel
1583.0,Inscripción UPE,0,3.4339872044851463,3,1,Nivel 1
10095.0,Financiamiento para Estudios de Nivel Superior,0,7.9658927350845286,5,1,Nivel 1
585.0,Talleres artísticos especializados del Centro de las Artes de Hidalgo.,0,9.575052927597383,0,0,Nivel 1
5525.0,Expedición de Certificados Bachillerato del Estado de Hidalgo,0,3.4339872044851463,2,0,Nivel 1
7973.0,Equivalencia de Estudios de tipo Superior,7,8.881975184248867,5,1,Nivel 4.1
7587.0,Acreditación de la Lengua Extranjera ITESHU.,0,10.450481157684562,1,0,Nivel 1
8751.0,"Validación de trabajos con maquinaria pesada, para su ejecución mediante cuotas de recuperación.",0,9.218407743053941,0,1,Nivel 1
669.0,Cambio de nombre del titular de contrato de agua potable.,6,7.273092595999522,1,1,Sin_nivel
5526.0,Expedición de Historial Académico Bachillerato del Estado de Hidalgo,0,3.4339872044851463,1,0,Nivel 1
8373.0,Constitución de Sociedades Cooperativas y Sociedades de Responsabilidad Limitada Microindustrial o Artesanal.,6,2.772588722239781,3,1,Sin_nivel
1128.0,Autorizaciones provisionales para profesionistas,3,4.110873864173311,9,2,Nivel 2
9950.0,"Titulación Nivel Licenciatura, Grado Académico Maestría y Especialidad UNIDEH.",6,3.4339872044851463,4,0,Sin_nivel
1541.0,Refrendo anual de registro de perito valuador,6,12.059895922372384,2,2,Sin_nivel
4808.0,Becas Institucionales UPMH,0,11.383283641013712,2,0,Nivel 1
1690.0,Vinculación al Servicio Social y Prácticas Profesionales,6,8.881975184248867,1,1,Sin_nivel
6614.0,Ficha para Examen de Admisión UPP,5,4.394449154672439,2,0,Nivel 3.7
7969.0,Expedición de Credencial Escolar Bachillerato del Estado de Hidalgo,0,3.4339872044851463,1,0,Nivel 1
10078.0,Inscripción registro de perito Topográfo (Catastral),0,12.059895922372384,1,2,Nivel 1
682.0,Consulta Documental en temas de Población,0,7.273092595999522,1,0,Nivel 1
1448.0,Atención jurídica en materia familiar.,6,3.9318256327243257,0,0,Sin_nivel
8260.0,Historial Académico UPH,3,3.4339872044851463,1,0,Nivel 2
626.0,Información de Predios con Potencial para el Desarrollo de Parques Industriales.,6,7.273092595999522,0,0,Sin_nivel
10600.0,Constancia de Estudios (CEH),0,8.881975184248867,0,1,Nivel 1
10617.0,"Capacitaciones, platicas o talleres sobre el cuidado y la conservación de la biodiversidad",0,7.273092595999522,0,1,Nivel 1
8954.0,Estudio de prefactibilidad en polígonos para proyectos energéticos.,0,10.491301994830229,3,1,Nivel 1
7534.0,Servicios de Equinoterapia UPP,0,4.110873864173311,3,0,Nivel 1
1450.0,"Atención psicológica a mujeres en situación de violencia de género y, en su caso, a sus hijas e hijos menores de edad.",6,3.9318256327243257,0,0,Sin_nivel
7386.0,Sanitarios con Biodigestor Para Población Indígena,6,7.273092595999522,3,1,Sin_nivel
1383.0,Revalidación de Estudios de tipo Superior,7,9.351926736038054,5,1,Nivel 4.1
9885.0,Arrendamiento de salas y espacios en el Parque Científico y Tecnológico de Hidalgo (PCYTH),0,7.273092595999522,0,0,Nivel 1
1447.0,Atención jurídica en materia penal.,6,3.9318256327243257,0,0,Sin_nivel
7643.0,Titulación Nivel Posgrado (CEH),0,12.75304020942637,0,1,Nivel 1
10619.0,Monitoreo y opiniones técnica en materia de Biodiversidad,0,7.273092595999522,0,1,Nivel 1
615.0,Asesoría para la Inversión de Desarrollos Industriales Específicamente en Parques Industriales y Logísticos.,6,7.273092595999522,0,0,Sin_nivel
7583.0,Dictamen de Convalidación ITESHU.,0,9.67035679468885,4,1,Nivel 1
11098.0,Certificado Parcial de Estudios (CEH),0,8.881975184248867,0,1,Nivel 1
10616.0,Jardines Polinizadores ó farmacias vivientes,3,7.273092595999522,0,1,Nivel 2
426.0,Asesoría y Capacitación en Materia de Contraloría Social,6,7.273092595999522,0,0,Sin_nivel
462.0,Centros de Atención Infantil (CAI),6,7.273092595999522,6,0,Sin_nivel
499.0,Registro de Organizaciones de la Sociedad Civil de Asistencia Social,6,7.273092595999522,4,4,Sin_nivel
554.0,Servicio Social DIF,6,7.273092595999522,2,0,Sin_nivel
925.0,Prevención Social de la Violencia y la Delincuencia.,0,9.0642735958414,1,1,Nivel 1
1177.0,Renovación anual del registro estatal de consultores en materia de protección civil,0,10.673618922112436,0,0,Nivel 1
1261.0,"Por la Suscripción al Periódico Oficial, por ejercicio fiscal vigente.",0,6.175867270105761,0,0,Nivel 1
1301.0,Expedición de Registro de Personal Docente de instituciones particulares de educación superior,7,9.575052927597383,4,1,Nivel 4.1
1477.0,Casa de la Mujer Hidalguense,6,5.198497031265826,4,0,Sin_nivel
1481.0,"Reporte de violencia o maltrato en contra de Niñas, Niños y Adolescentes",6,7.273092595999522,0,0,Sin_nivel
1776.0,Autorización Para el Uso y Aprovechamiento del Derecho de Vía Estatal,0,3.58351893845611,7,1,Nivel 1
1777.0,Expedición de Oficio de Afectación o no Afectación del Derecho de Vía,0,3.258096538021482,2,1,Nivel 1
1778.0,Expedición de Oficio de Afectación de Vialidades y Señalamiento por Accidentes,0,3.044522437723423,2,1,Nivel 1
4856.0,Expedición Tarjeta Preferente Tuzobús para Personas con Discapacidad,0,3.044522437723423,2,1,Nivel 1
5572.0,"Por la certificación, expedición y entrega de un ejemplar del Periódico Oficial del Estado.",5,6.175867270105761,0,0,Nivel 3.7
6583.0,Devolución Vehículos Recuperados,1,8.371242135931933,5,0,Nivel 3.1
6717.0,Convocatoria del Instituto de Formación Profesional,0,11.079076314320059,15,3,Nivel 1
392.0,Inscripción al Padrón de Contratistas (Persona Moral),0,9.980494888896912,0,0,Nivel 1
406.0,Inscripción al Padrón de Contratistas (Persona Física),6,7.273092595999522,0,0,Sin_nivel
409.0,Revalidación del Registro de Contratistas (Persona Moral),6,7.273092595999522,0,0,Sin_nivel
412.0,Revalidación del Registro de Contratistas (Persona Física),0,9.980494888896912,0,0,Nivel 1
430.0,Prestación de servicios del Complejo Deportivo Revolución Mexicana del Instituto Hidalguense del Deporte,3,2.3978952727983707,3,3,Nivel 2
435.0,Caja general del Sistema DIF Hidalgo,6,2.3978952727983707,0,0,Sin_nivel
440.0,Capacitar con temas gerontológicos a los enlaces y/o personas que estén al frente de grupos de personas adultas mayores de los diferentes DIF Municipales.,6,8.881975184248867,1,0,Sin_nivel
470.0,Centros de Desarrollo Comunitario Urbanos (CDC),6,7.273092595999522,0,0,Sin_nivel
475.0,"Acompañamiento, asistencia y seguimiento de proyectos de inversión",1,4.110873864173311,0,1,Nivel 3.1
476.0,Comercialización de prendas no desempeñadas,6,7.273092595999522,0,0,Sin_nivel
482.0,Credencialización para Personas con Discapacidad Permanente,6,7.273092595999522,3,0,Sin_nivel
484.0,"Apoyo con Estudios de gabinete, laboratorio y medicamentos",0,7.273092595999522,1,0,Nivel 1
489.0,Apoyo de Gastos Funerarios,6,7.273092595999522,3,0,Sin_nivel
491.0,Jornadas Médicas de Subespecialidad,0,7.273092595999522,2,1,Nivel 1
494.0,Ayudas Técnicas,0,7.273092595999522,0,0,Nivel 1
500.0,Servicio de Atención Psicológica,0,7.273092595999522,0,0,Nivel 1
502.0,Servicio de Estacionamiento Plaza Independencia Reloj Monumental,6,7.273092595999522,0,0,Sin_nivel
553.0,Licencia de Uso de Suelo,0,3.4339872044851463,8,2,Nivel 1
560.0,Taller Laboratorio de Órtesis y Prótesis,0,7.273092595999522,2,0,Nivel 1
564.0,Consulta Médica en el Servicio de Urgencias en el Hospital del Niño DIF Hidalgo,0,7.273092595999522,1,0,Nivel 1
587.0,Por actualización o reexpedición de órdenes de escrituración,6,3.4339872044851463,4,1,Sin_nivel
590.0,Autorización de Fusión,0,3.044522437723423,7,1,Nivel 1
592.0,Autorización de Subdivisión,0,3.258096538021482,6,2,Nivel 1
602.0,Autorización de Fraccionamiento,0,3.4339872044851463,14,1,Nivel 1
606.0,Por trámite de avalúo y traslado de Dominio de la Comisión Estatal de Vivienda,6,3.4339872044851463,5,1,Sin_nivel
609.0,Entrega de paquetes de Conejos.,3,7.9658927350845286,1,1,Nivel 2
616.0,Albergue del Hospital del Niño DIF Hidalgo,0,7.273092595999522,0,0,Nivel 1
617.0,Autorización de Relotificación de Fraccionamiento,0,3.044522437723423,8,1,Nivel 1
618.0,Alerta AMBER en Hidalgo,4,2.3978952727983707,4,0,Nivel 3.5
620.0,Autorización de Protocolización,0,3.044522437723423,4,1,Nivel 1
621.0,Autorización de Venta de Lotes,0,3.258096538021482,10,1,Nivel 1
622.0,Autorización de Régimen de Propiedad en Condominio,0,3.4339872044851463,11,1,Nivel 1
629.0,Inscripción UTTT,0,2.772588722239781,3,0,Nivel 1
632.0,Búsqueda de documentos en archivo y expedición de copias,6,2.772588722239781,1,1,Sin_nivel
633.0,Expedición de constancias de Propiedad y/o Posesión,6,3.4339872044851463,4,1,Sin_nivel
639.0,Dictamen de Estudio de impacto Urbano y Vial,0,3.4339872044851463,4,1,Nivel 1
640.0,Reposición de Acta Entrega,0,3.4339872044851463,3,1,Nivel 1
642.0,Copias Certificadas y Simples,0,3.044522437723423,1,1,Nivel 1
646.0,Copia de Plano,6,3.4339872044851463,1,1,Sin_nivel
648.0,Elaboración de Croquis de Localización por Lote,6,3.4339872044851463,1,1,Sin_nivel
659.0,Marcado de lotes,6,3.4339872044851463,1,1,Sin_nivel
662.0,Entrega física del lote por segunda vez,6,3.4339872044851463,1,1,Sin_nivel
668.0,Levantamiento Topográfico,6,3.4339872044851463,1,1,Sin_nivel
674.0,Capacitación Acuícola y Pesquera,3,10.673618922112436,0,1,Nivel 2
706.0,Admisión UTVM,0,7.273092595999522,1,0,Nivel 1
738.0,Solicitud de baja temporal ó toma muerta del servicio de agua potable.,6,7.273092595999522,0,1,Sin_nivel
740.0,Director Responsable y Corresponsable Modalidad Registro de DRyC,0,3.4339872044851463,5,2,Nivel 1
751.0,Instalación física de toma de agua potable.,6,7.273092595999522,1,0,Sin_nivel
764.0,"Asesoría de la Incubadora de Empresas del ICATHI, para iniciar o fortalecer un negocio",0,4.110873864173311,1,0,Nivel 1
771.0,Inscripción COBAEH,0,2.3978952727983707,6,0,Nivel 1
778.0,Constancia de Persona Concesionaria y/o Permisionaria,6,7.273092595999522,2,1,Sin_nivel
795.0,Inscripción UTVM,0,7.273092595999522,2,0,Nivel 1
796.0,Reinscripción UTVM,0,7.273092595999522,1,0,Nivel 1
827.0,Otorgamiento o Renovación de Permisos del Servicio Privado y Complementario de Transporte de Personas y Bienes,6,7.273092595999522,10,1,Sin_nivel
862.0,Mediación y Conciliación en Materia Penal,1,2.772588722239781,2,0,Nivel 3.1
913.0,Inscripción UTT,0,7.9658927350845286,1,0,Nivel 4.2
917.0,Admisión UTT,0,7.9658927350845286,3,0,Nivel 4.2
944.0,Inscripción UPP,3,3.4339872044851463,4,1,Nivel 2
947.0,Reinscripción UPP,0,2.772588722239781,2,0,Nivel 1
954.0,Certificado de Normas Técnicas de Competencia Laboral en CONALEPH,1,7.273092595999522,2,0,Nivel 3.1
960.0,Autorización para el trabajo de mayores de 15 años y menores de 16,6,7.273092595999522,4,2,Sin_nivel
979.0,Inscripción a cursos de inglés,0,3.713572066704308,2,1,Nivel 1
988.0,Certificado de no Propiedad (Registro Público de la Propiedad y del Comercio),6,9.0642735958414,1,2,Sin_nivel
989.0,Certificado de Única Propiedad (Registro Público de la Propiedad y del Comercio),4,9.0642735958414,1,2,Nivel 3.5
991.0,Informes sobre Inscripción de Testamentos (Registro Público de la Propiedad y del Comercio),4,9.980494888896912,1,2,Nivel 3.5
993.0,Inscripción de Accesión de Terrenos Rústicos (Registro Público de la Propiedad y del Comercio),4,7.273092595999522,7,1,Nivel 3.5
997.0,"Inscripción de Actos Mercantiles, Rectificación (Registro Público de la Propiedad y del Comercio)",4,9.980494888896912,3,1,Nivel 3.5
1003.0,Inscripción de Contratos que transmiten la Propiedad de Muebles con Limitaciones. (Registro Público de la Propiedad y del Comercio),4,9.980494888896912,2,1,Nivel 3.5
1014.0,Inscripción de Escrituras Constitutivas de Personas Morales o Modificaciones de Capital (Registro Público de la Propiedad y del Comercio),4,9.980494888896912,1,1,Nivel 3.5
1023.0,Impartición de Justicia en Conflictos Laborales del Sector Privado,0,12.465359101477507,0,0,Nivel 1
1024.0,Impartición de justicia de conflictos laborales del sector público,0,13.158504353030688,1,0,Nivel 1
1025.0,Celebración de Convenios Fuera de Juicio de los trabajadores al Servicio de los Gobiernos Estatal y Municipal.,6,7.273092595999522,1,0,Sin_nivel
1028.0,"Registro de Sindicatos, Expedición de la Toma de Nota y Registro de Condiciones Generales de Trabajo de los Sindicatos al Servicio de los Gobiernos Estatal y Municipal del Estado de Hidalgo.",0,13.158504353030688,1,0,Nivel 1
1030.0,Tramitación de la Declaración de Beneficiarios de trabajadores al Servicio de los Gobiernos Estatal y Municipal.,0,12.465359101477507,0,1,Nivel 1
1037.0,Acuerdo que autoriza o niega el reconocimiento de validez oficial de estudios de tipo superior. (RVOE),3,11.366754528799241,5,1,Nivel 2
1040.0,Registro y cotejo de documentos de alumnos inscritos en nivel licenciatura y posgrado,0,7.273092595999522,3,1,Nivel 1
1043.0,Expedición de certificado de defunción,0,4.110873864173311,0,1,Nivel 1
1058.0,Inscripción de Poderes Civiles y Sustituciones (Registro Público de la Propiedad y del Comercio),4,7.273092595999522,2,1,Nivel 3.5
1060.0,Regularización de la propiedad,6,3.044522437723423,0,1,Sin_nivel
1071.0,Inscripción por Constitución del Patrimonio Familiar. (Registro Público de la Propiedad y del Comercio),6,7.273092595999522,2,1,Sin_nivel
1074.0,Ratificación de firmas. (Registro Público de la Propiedad y del Comercio),6,7.273092595999522,2,1,Sin_nivel
1081.0,Reinscripción ITESHU.,0,2.995732273553991,2,0,Nivel 1
1090.0,Inscripción de alumnos a educación primaria. (de 2° a 6° grado),0,7.273092595999522,3,0,Nivel 1
1096.0,Sustitución del Cargo de Albacea. (Registro Público de la Propiedad y del Comercio),6,7.273092595999522,2,1,Sin_nivel
1121.0,Equivalencia de Estudios de Educación Media Superior,7,8.881975184248867,5,1,Nivel 4.1
